antecedents,consequents,zhang metric2
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES'})",0.4350308289563828
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.26067281420765026
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.25030303030303036
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.24389969277292545
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",0.16731177005149608
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.260764932002455
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.2545083677159149
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.27056511056511057
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.2812072737216297
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES'})","frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.47121687090339126
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})","frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES'})",0.5524013157894736
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES'})","frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.4277857730263158
"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES'})",0.4277857730263158
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.5524013157894736
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES'})",0.47121687090339126
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.2812072737216297
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",0.27056511056511057
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})",0.2545083677159149
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.260764932002455
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.18185996457637377
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.22328692328692332
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.26379706927890106
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.28061713191023535
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES'})","frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.3676431365576102
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 PINK PAISLEY CAKE CASES'})","frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.47165352088613005
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '60 TEATIME FAIRY CAKE CASES'})","frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",0.5750893102500687
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '60 TEATIME FAIRY CAKE CASES'})",0.5750893102500687
"frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",0.47165352088613005
"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES'})",0.3676431365576102
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.28061713191023535
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.26379706927890106
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.22328692328692332
frozenset({'60 TEATIME FAIRY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', '72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",0.18185996457637377
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES'})",frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.42037360989628886
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.4488613861386138
"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.46533540802212997
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.46533540802212997
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.4488613861386138
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES'})",0.42037360989628886
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.2308317788300569
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.3050236434289995
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.33920940170940167
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.33920940170940167
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.3050236434289995
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.2308317788300569
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.21751925192519253
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.24835236744932457
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.2782468423942888
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",0.2782468423942888
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 PINK PAISLEY CAKE CASES'})",0.24835236744932457
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.21751925192519253
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.20256428622591505
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.2718344331877188
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),0.2902459016393442
"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),0.3017754515599343
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES'})","frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.5060608653489632
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})","frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.5261374351720887
"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})","frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.45644644334160467
"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.45644644334160467
"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.5261374351720887
"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})","frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES'})",0.5060608653489632
frozenset({'60 CAKE CASES DOLLY GIRL DESIGN'}),"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.3017754515599343
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.2902459016393442
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})",0.2718344331877188
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),"frozenset({'60 CAKE CASES DOLLY GIRL DESIGN', 'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})",0.20256428622591505
"frozenset({'KEY FOB , SHED'})",frozenset({'NATURAL SLATE HEART CHALKBOARD'}),0.1381761574552857
frozenset({'NATURAL SLATE HEART CHALKBOARD'}),"frozenset({'KEY FOB , SHED'})",0.1381761574552857
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , BACK DOOR'})",0.5789971260021177
"frozenset({'KEY FOB , BACK DOOR'})","frozenset({'KEY FOB , SHED'})",0.5789971260021177
"frozenset({'KEY FOB , FRONT  DOOR'})","frozenset({'KEY FOB , SHED'})",0.5803934871099051
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , FRONT  DOOR'})",0.5803934871099051
"frozenset({'KEY FOB , FRONT  DOOR'})","frozenset({'KEY FOB , BACK DOOR'})",0.6776356313669747
"frozenset({'KEY FOB , BACK DOOR'})","frozenset({'KEY FOB , FRONT  DOOR'})",0.6776356313669747
"frozenset({'KEY FOB , FRONT  DOOR', 'KEY FOB , BACK DOOR'})","frozenset({'KEY FOB , SHED'})",0.4901071723000825
"frozenset({'KEY FOB , FRONT  DOOR', 'KEY FOB , SHED'})","frozenset({'KEY FOB , BACK DOOR'})",0.6205969092839448
"frozenset({'KEY FOB , SHED', 'KEY FOB , BACK DOOR'})","frozenset({'KEY FOB , FRONT  DOOR'})",0.7034442343038279
"frozenset({'KEY FOB , FRONT  DOOR'})","frozenset({'KEY FOB , SHED', 'KEY FOB , BACK DOOR'})",0.7034442343038279
"frozenset({'KEY FOB , BACK DOOR'})","frozenset({'KEY FOB , FRONT  DOOR', 'KEY FOB , SHED'})",0.6205969092839448
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , FRONT  DOOR', 'KEY FOB , BACK DOOR'})",0.4901071723000825
frozenset({'3 PIECE SPACEBOY COOKIE CUTTER SET'}),frozenset({'GINGERBREAD MAN COOKIE CUTTER'}),0.24147657591366195
frozenset({'GINGERBREAD MAN COOKIE CUTTER'}),frozenset({'3 PIECE SPACEBOY COOKIE CUTTER SET'}),0.24147657591366195
frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),frozenset({'3 PIECE SPACEBOY COOKIE CUTTER SET'}),0.30990858047797293
frozenset({'3 PIECE SPACEBOY COOKIE CUTTER SET'}),frozenset({'SET OF 3 BUTTERFLY COOKIE CUTTERS'}),0.30990858047797293
frozenset({'HEADS AND TAILS SPORTING FUN'}),frozenset({'VINTAGE SNAP CARDS'}),0.24710894704808276
frozenset({'VINTAGE SNAP CARDS'}),frozenset({'HEADS AND TAILS SPORTING FUN'}),0.24710894704808276
frozenset({'CARD MOTORBIKE SANTA'}),frozenset({'CARD CHRISTMAS VILLAGE'}),0.5057403905063796
frozenset({'CARD CHRISTMAS VILLAGE'}),frozenset({'CARD MOTORBIKE SANTA'}),0.5057403905063796
frozenset({'SMALL HEART MEASURING SPOONS'}),frozenset({'LARGE HEART MEASURING SPOONS'}),0.4901071723000825
frozenset({'LARGE HEART MEASURING SPOONS'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.4901071723000825
frozenset({'RED RETROSPOT SMALL MILK JUG'}),frozenset({'RED RETROSPOT SUGAR JAM BOWL'}),0.5098003353147386
frozenset({'RED RETROSPOT SUGAR JAM BOWL'}),frozenset({'RED RETROSPOT SMALL MILK JUG'}),0.5098003353147386
"frozenset({'KEY FOB , GARAGE DESIGN'})","frozenset({'KEY FOB , BACK DOOR'})",0.3911402789171452
"frozenset({'KEY FOB , BACK DOOR'})","frozenset({'KEY FOB , GARAGE DESIGN'})",0.3911402789171452
"frozenset({'KEY FOB , SHED'})","frozenset({'KEY FOB , GARAGE DESIGN'})",0.3081139533149376
"frozenset({'KEY FOB , GARAGE DESIGN'})","frozenset({'KEY FOB , SHED'})",0.3081139533149376
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.48783640494824554
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.48783640494824554
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.05743728626838951
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05743728626838951
"frozenset({'HAND OVER THE CHOCOLATE   SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'GIN + TONIC DIET METAL SIGN'}),0.18999862145023436
"frozenset({'HAND OVER THE CHOCOLATE   SIGN', 'GIN + TONIC DIET METAL SIGN'})",frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04629052718397424
"frozenset({'GIN + TONIC DIET METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER'})",frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),0.1622484520123839
frozenset({'HAND OVER THE CHOCOLATE   SIGN'}),"frozenset({'GIN + TONIC DIET METAL SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.1622484520123839
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),"frozenset({'HAND OVER THE CHOCOLATE   SIGN', 'GIN + TONIC DIET METAL SIGN'})",0.04629052718397424
frozenset({'GIN + TONIC DIET METAL SIGN'}),"frozenset({'HAND OVER THE CHOCOLATE   SIGN', 'WHITE HANGING HEART T-LIGHT HOLDER'})",0.18999862145023436
frozenset({'TOXIC AREA  DOOR HANGER'}),frozenset({'MOODY BOY  DOOR HANGER'}),0.6124686716791979
frozenset({'MOODY BOY  DOOR HANGER'}),frozenset({'TOXIC AREA  DOOR HANGER'}),0.6124686716791979
frozenset({'JAM JAR WITH GREEN LID'}),frozenset({'JAM JAR WITH PINK LID'}),0.602265013754421
frozenset({'JAM JAR WITH PINK LID'}),frozenset({'JAM JAR WITH GREEN LID'}),0.602265013754421
frozenset({'MOODY GIRL DOOR HANGER'}),frozenset({'TOXIC AREA  DOOR HANGER'}),0.6611887154204327
frozenset({'TOXIC AREA  DOOR HANGER'}),frozenset({'MOODY GIRL DOOR HANGER'}),0.6611887154204327
frozenset({'MOODY GIRL DOOR HANGER'}),frozenset({'MOODY BOY  DOOR HANGER'}),0.6127871033376374
frozenset({'MOODY BOY  DOOR HANGER'}),frozenset({'MOODY GIRL DOOR HANGER'}),0.6127871033376374
frozenset({'WICKER STAR'}),frozenset({'HEART OF WICKER LARGE'}),0.167003367003367
frozenset({'HEART OF WICKER LARGE'}),frozenset({'WICKER STAR'}),0.167003367003367
frozenset({'WICKER STAR'}),frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),0.03932679974346642
frozenset({'REX CASH+CARRY JUMBO SHOPPER'}),frozenset({'WICKER STAR'}),0.03932679974346642
frozenset({'WICKER STAR'}),frozenset({'HEART OF WICKER SMALL'}),0.10610031128899053
frozenset({'HEART OF WICKER SMALL'}),frozenset({'WICKER STAR'}),0.10610031128899053
frozenset({'WICKER STAR'}),frozenset({'LARGE WHITE HEART OF WICKER'}),0.14922599983575593
frozenset({'LARGE WHITE HEART OF WICKER'}),frozenset({'WICKER STAR'}),0.14922599983575593
frozenset({'3 HEARTS HANGING DECORATION RUSTIC'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.06127765327179532
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'3 HEARTS HANGING DECORATION RUSTIC'}),0.06127765327179532
frozenset({'SET OF 3 NOTEBOOKS IN PARCEL'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04315186092679698
frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'SET OF 3 NOTEBOOKS IN PARCEL'}),0.04315186092679698
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.28999856507389865
frozenset({'ALARM CLOCK BAKELIKE RED'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.28999856507389865
"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})","frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})",0.4263775231860339
"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM""})","frozenset({""POPPY'S PLAYHOUSE BATHROOM""})",0.4263775231860339
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.35758396838837136
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.35758396838837136
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.30643980135936105
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),0.30643980135936105
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.32320719077704685
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.32320719077704685
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.45284163433467706
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.45284163433467706
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.18028200125170268
frozenset({'ALARM CLOCK BAKELIKE RED'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.18028200125170268
"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})",frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.3546535893155259
"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'PLASTERS IN TIN SPACEBOY'}),0.2608796680497925
"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'PLASTERS IN TIN STRONGMAN'}),0.29695067707818523
frozenset({'PLASTERS IN TIN STRONGMAN'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE'})",0.29695067707818523
frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",0.2608796680497925
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN SPACEBOY'})",0.3546535893155259
"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY'})",frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.24528273809523807
"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN VINTAGE PAISLEY'})",frozenset({'PLASTERS IN TIN SPACEBOY'}),0.18349834983498348
"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),0.18356228745301595
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE'})",0.18356228745301595
frozenset({'PLASTERS IN TIN SPACEBOY'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN VINTAGE PAISLEY'})",0.18349834983498348
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN VINTAGE PAISLEY'})",0.24528273809523807
"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN VINTAGE PAISLEY'})",frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.2826959676460093
"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),0.2092744196478636
"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN VINTAGE PAISLEY'})",frozenset({'PLASTERS IN TIN STRONGMAN'}),0.23833801290576814
frozenset({'PLASTERS IN TIN STRONGMAN'}),"frozenset({'PLASTERS IN TIN CIRCUS PARADE', 'PLASTERS IN TIN VINTAGE PAISLEY'})",0.23833801290576814
frozenset({'PLASTERS IN TIN VINTAGE PAISLEY'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN CIRCUS PARADE'})",0.2092744196478636
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),"frozenset({'PLASTERS IN TIN STRONGMAN', 'PLASTERS IN TIN VINTAGE PAISLEY'})",0.2826959676460093
